post_id,creator_id,title,post_type,access_level,minimum_tier_id,published_at,is_pinned
po_05572,cr_0093,New Article #5572,article,patron_only,ti_00209,2023-12-27 00:00:00,False
po_05573,cr_0093,Update Post #5573,article,patron_only,ti_00209,2023-12-14 00:00:00,False
po_05574,cr_0093,Q&A Session #5574,audio,public,,2023-12-16 00:00:00,False
po_05575,cr_0093,Monthly Update #5575,audio,patron_only,ti_00209,2023-12-17 00:00:00,False
po_05576,cr_0093,Update Post #5576,article,patron_only,ti_00209,2023-12-25 00:00:00,False
po_05577,cr_0093,New Article #5577,article,patron_only,ti_00209,2023-12-05 00:00:00,False
po_05578,cr_0093,Bonus Content #5578,audio,patron_only,ti_00209,2023-12-06 00:00:00,False
po_05579,cr_0093,WIP Preview #5579,image,patron_only,ti_00211,2024-01-13 00:00:00,False
po_05580,cr_0093,New Article #5580,article,patron_only,ti_00211,2024-01-04 00:00:00,False
po_05581,cr_0093,WIP Preview #5581,image,patron_only,ti_00211,2024-01-13 00:00:00,False
po_05582,cr_0093,Update Post #5582,article,patron_only,ti_00210,2024-02-02 00:00:00,False
po_05583,cr_0093,Weekly Newsletter #5583,article,patron_only,ti_00209,2024-02-01 00:00:00,False
po_05584,cr_0093,Exclusive Sketch #5584,image,patron_only,ti_00210,2024-02-10 00:00:00,True
po_05585,cr_0093,New Episode #5585,audio,public,,2024-03-13 00:00:00,False
po_05586,cr_0093,New Artwork #5586,image,public,,2024-03-07 00:00:00,False
po_05587,cr_0093,New Article #5587,article,patron_only,ti_00210,2024-03-05 00:00:00,False
po_05588,cr_0093,New Episode #5588,audio,patron_only,ti_00210,2024-04-23 00:00:00,False
po_05589,cr_0093,Thoughts on #5589,article,public,,2024-04-24 00:00:00,False
po_05590,cr_0093,Thoughts on #5590,article,public,,2024-04-17 00:00:00,True
po_05591,cr_0093,New Article #5591,article,patron_only,ti_00209,2024-04-27 00:00:00,False
po_05592,cr_0093,Final Piece #5592,image,public,,2024-04-24 00:00:00,False
po_05593,cr_0093,WIP Preview #5593,image,patron_only,ti_00210,2024-04-25 00:00:00,False
po_05594,cr_0093,Update Post #5594,article,patron_only,ti_00209,2024-04-19 00:00:00,False
po_05595,cr_0093,New Episode #5595,audio,public,,2024-04-17 00:00:00,False
po_05596,cr_0093,New Artwork #5596,image,patron_only,ti_00211,2024-05-05 00:00:00,False
po_05597,cr_0093,Q&A Session #5597,audio,patron_only,ti_00211,2024-05-28 00:00:00,False
po_05598,cr_0093,New Article #5598,article,patron_only,ti_00209,2024-05-17 00:00:00,False
po_05599,cr_0093,New Artwork #5599,image,patron_only,ti_00209,2024-05-22 00:00:00,False
po_05600,cr_0093,Weekly Newsletter #5600,article,patron_only,ti_00210,2024-06-10 00:00:00,False
po_05601,cr_0093,Thoughts on #5601,article,patron_only,ti_00209,2024-06-19 00:00:00,False
po_05602,cr_0093,New Artwork #5602,image,patron_only,ti_00209,2024-06-23 00:00:00,False
po_05603,cr_0093,Weekly Newsletter #5603,article,patron_only,ti_00209,2024-06-10 00:00:00,False
po_05604,cr_0093,Update Post #5604,article,patron_only,ti_00211,2024-06-18 00:00:00,False
po_05605,cr_0093,Q&A Session #5605,audio,patron_only,ti_00210,2024-06-08 00:00:00,False
po_05606,cr_0093,New Episode #5606,audio,patron_only,ti_00209,2024-07-06 00:00:00,False
po_05607,cr_0093,Monthly Update #5607,audio,patron_only,ti_00209,2024-07-02 00:00:00,False
po_05608,cr_0093,New Episode #5608,audio,public,,2024-07-18 00:00:00,False
po_05609,cr_0093,Update Post #5609,article,patron_only,ti_00210,2024-08-26 00:00:00,False
po_05610,cr_0093,Q&A Session #5610,audio,public,,2024-08-26 00:00:00,False
po_05611,cr_0093,Update Post #5611,article,patron_only,ti_00209,2024-08-19 00:00:00,False
po_05612,cr_0093,Thoughts on #5612,article,patron_only,ti_00209,2024-08-14 00:00:00,False
po_05613,cr_0093,Thoughts on #5613,article,patron_only,ti_00209,2024-08-23 00:00:00,False
po_05614,cr_0093,Monthly Update #5614,audio,patron_only,ti_00209,2024-08-08 00:00:00,False
po_05615,cr_0093,Exclusive Sketch #5615,image,public,,2024-09-16 00:00:00,False
po_05616,cr_0093,New Article #5616,article,patron_only,ti_00210,2024-09-14 00:00:00,False
po_05617,cr_0093,Monthly Update #5617,audio,patron_only,ti_00210,2024-09-22 00:00:00,False
po_05618,cr_0093,New Article #5618,article,patron_only,ti_00209,2024-09-01 00:00:00,False
po_05619,cr_0093,New Article #5619,article,patron_only,ti_00209,2024-09-16 00:00:00,False
po_05620,cr_0093,New Artwork #5620,image,public,,2024-09-02 00:00:00,False
po_05621,cr_0093,Monthly Update #5621,audio,patron_only,ti_00209,2024-09-01 00:00:00,False
po_05622,cr_0093,Weekly Newsletter #5622,article,patron_only,ti_00210,2024-09-17 00:00:00,False
po_05623,cr_0093,New Episode #5623,audio,public,,2024-10-18 00:00:00,False
po_05624,cr_0093,New Episode #5624,audio,patron_only,ti_00210,2024-10-28 00:00:00,False
po_05625,cr_0093,Bonus Content #5625,audio,patron_only,ti_00210,2024-10-20 00:00:00,False
po_05626,cr_0093,New Article #5626,article,patron_only,ti_00210,2024-11-23 00:00:00,False
po_05627,cr_0093,Final Piece #5627,image,public,,2024-11-09 00:00:00,False
po_05628,cr_0093,Exclusive Sketch #5628,image,patron_only,ti_00209,2024-11-12 00:00:00,False
po_05629,cr_0093,New Artwork #5629,image,patron_only,ti_00211,2024-11-24 00:00:00,False
po_05630,cr_0093,Thoughts on #5630,article,patron_only,ti_00209,2024-11-07 00:00:00,False
po_05631,cr_0093,Bonus Content #5631,audio,patron_only,ti_00211,2024-11-27 00:00:00,False
po_05632,cr_0093,Exclusive Sketch #5632,image,patron_only,ti_00210,2024-12-28 00:00:00,False
po_05633,cr_0094,Resource Pack #5633,file,patron_only,ti_00213,2023-01-16 00:00:00,False
po_05634,cr_0094,Bonus Content #5634,file,public,,2023-01-17 00:00:00,False
po_05635,cr_0094,Resource Pack #5635,file,patron_only,ti_00212,2023-01-14 00:00:00,False
po_05636,cr_0094,Exclusive Sketch #5636,image,public,,2023-01-14 00:00:00,False
po_05637,cr_0094,New Article #5637,article,public,,2023-01-26 00:00:00,False
po_05638,cr_0094,Resource Pack #5638,file,public,,2023-01-06 00:00:00,False
po_05639,cr_0094,Weekly Newsletter #5639,article,patron_only,ti_00212,2023-02-02 00:00:00,False
po_05640,cr_0094,New Article #5640,article,public,,2023-02-04 00:00:00,False
po_05641,cr_0094,Bonus Content #5641,file,patron_only,ti_00213,2023-02-08 00:00:00,False
po_05642,cr_0094,Final Piece #5642,image,patron_only,ti_00212,2023-02-01 00:00:00,False
po_05643,cr_0094,Thoughts on #5643,article,public,,2023-02-14 00:00:00,False
po_05644,cr_0094,Exclusive Sketch #5644,image,patron_only,ti_00212,2023-02-07 00:00:00,False
po_05645,cr_0094,Exclusive Sketch #5645,image,patron_only,ti_00212,2023-03-09 00:00:00,False
po_05646,cr_0094,Final Piece #5646,image,patron_only,ti_00213,2023-03-15 00:00:00,False
po_05647,cr_0094,Thoughts on #5647,article,patron_only,ti_00212,2023-03-16 00:00:00,False
po_05648,cr_0094,Template Download #5648,file,patron_only,ti_00212,2023-03-22 00:00:00,False
po_05649,cr_0094,Weekly Newsletter #5649,article,public,,2023-05-07 00:00:00,False
po_05650,cr_0094,Final Piece #5650,image,patron_only,ti_00213,2023-05-25 00:00:00,False
po_05651,cr_0094,Update Post #5651,article,public,,2023-05-14 00:00:00,False
po_05652,cr_0094,New Article #5652,article,public,,2023-05-23 00:00:00,False
po_05653,cr_0094,Final Piece #5653,image,patron_only,ti_00212,2023-06-05 00:00:00,False
po_05654,cr_0094,Project Files #5654,file,patron_only,ti_00212,2023-06-05 00:00:00,False
po_05655,cr_0094,Bonus Content #5655,file,patron_only,ti_00212,2023-06-20 00:00:00,False
po_05656,cr_0094,WIP Preview #5656,image,public,,2023-06-03 00:00:00,False
po_05657,cr_0094,Update Post #5657,article,public,,2023-06-18 00:00:00,False
po_05658,cr_0094,Resource Pack #5658,file,patron_only,ti_00212,2023-07-28 00:00:00,False
po_05659,cr_0094,Project Files #5659,file,public,,2023-07-24 00:00:00,False
po_05660,cr_0094,Final Piece #5660,image,patron_only,ti_00213,2023-07-23 00:00:00,False
po_05661,cr_0094,Project Files #5661,file,public,,2023-08-03 00:00:00,False
po_05662,cr_0094,Weekly Newsletter #5662,article,patron_only,ti_00212,2023-08-24 00:00:00,False
po_05663,cr_0094,WIP Preview #5663,image,patron_only,ti_00212,2023-08-23 00:00:00,False
po_05664,cr_0094,Final Piece #5664,image,patron_only,ti_00212,2023-08-24 00:00:00,False
po_05665,cr_0094,Exclusive Sketch #5665,image,patron_only,ti_00212,2023-08-07 00:00:00,False
po_05666,cr_0094,Final Piece #5666,image,patron_only,ti_00213,2023-08-21 00:00:00,False
po_05667,cr_0094,WIP Preview #5667,image,patron_only,ti_00212,2023-09-08 00:00:00,True
po_05668,cr_0094,Thoughts on #5668,article,patron_only,ti_00212,2023-09-05 00:00:00,False
po_05669,cr_0094,New Artwork #5669,image,patron_only,ti_00212,2023-09-15 00:00:00,False
po_05670,cr_0094,Thoughts on #5670,article,patron_only,ti_00212,2023-09-01 00:00:00,False
po_05671,cr_0094,WIP Preview #5671,image,patron_only,ti_00212,2023-10-23 00:00:00,False
po_05672,cr_0094,Thoughts on #5672,article,patron_only,ti_00212,2023-10-02 00:00:00,False
po_05673,cr_0094,Weekly Newsletter #5673,article,patron_only,ti_00212,2023-10-12 00:00:00,False
po_05674,cr_0094,Project Files #5674,file,patron_only,ti_00212,2023-10-06 00:00:00,False
po_05675,cr_0094,Template Download #5675,file,patron_only,ti_00213,2023-10-25 00:00:00,False
po_05676,cr_0094,New Article #5676,article,patron_only,ti_00213,2023-10-24 00:00:00,False
po_05677,cr_0094,Final Piece #5677,image,patron_only,ti_00212,2023-10-23 00:00:00,False
po_05678,cr_0094,Exclusive Sketch #5678,image,public,,2023-10-22 00:00:00,False
po_05679,cr_0094,Update Post #5679,article,patron_only,ti_00213,2023-11-11 00:00:00,True
po_05680,cr_0094,Bonus Content #5680,file,patron_only,ti_00212,2023-11-05 00:00:00,False
po_05681,cr_0094,Project Files #5681,file,patron_only,ti_00212,2023-11-06 00:00:00,False
po_05682,cr_0094,New Artwork #5682,image,patron_only,ti_00213,2023-11-01 00:00:00,False
po_05683,cr_0094,Update Post #5683,article,patron_only,ti_00212,2023-11-09 00:00:00,False
po_05684,cr_0094,Weekly Newsletter #5684,article,public,,2023-11-11 00:00:00,False
po_05685,cr_0094,Template Download #5685,file,patron_only,ti_00212,2023-12-21 00:00:00,False
po_05686,cr_0094,Thoughts on #5686,article,public,,2023-12-15 00:00:00,False
po_05687,cr_0094,Weekly Newsletter #5687,article,patron_only,ti_00212,2024-01-01 00:00:00,False
po_05688,cr_0094,Exclusive Sketch #5688,image,patron_only,ti_00213,2024-01-15 00:00:00,False
po_05689,cr_0094,Thoughts on #5689,article,patron_only,ti_00212,2024-02-01 00:00:00,False
po_05690,cr_0094,Bonus Content #5690,file,patron_only,ti_00212,2024-02-16 00:00:00,False
po_05691,cr_0094,Final Piece #5691,image,patron_only,ti_00213,2024-02-23 00:00:00,False
po_05692,cr_0094,Exclusive Sketch #5692,image,public,,2024-02-07 00:00:00,False
po_05693,cr_0094,WIP Preview #5693,image,patron_only,ti_00212,2024-02-25 00:00:00,False
po_05694,cr_0094,Exclusive Sketch #5694,image,patron_only,ti_00212,2024-02-05 00:00:00,False
po_05695,cr_0094,Weekly Newsletter #5695,article,patron_only,ti_00212,2024-02-01 00:00:00,False
po_05696,cr_0094,Thoughts on #5696,article,public,,2024-02-06 00:00:00,False
po_05697,cr_0094,Resource Pack #5697,file,patron_only,ti_00212,2024-03-23 00:00:00,False
po_05698,cr_0094,Project Files #5698,file,patron_only,ti_00212,2024-03-11 00:00:00,False
po_05699,cr_0094,Weekly Newsletter #5699,article,public,,2024-03-17 00:00:00,False
po_05700,cr_0094,Resource Pack #5700,file,patron_only,ti_00212,2024-04-12 00:00:00,False
po_05701,cr_0094,Bonus Content #5701,file,patron_only,ti_00212,2024-04-12 00:00:00,False
po_05702,cr_0094,Final Piece #5702,image,patron_only,ti_00212,2024-05-01 00:00:00,False
po_05703,cr_0094,New Artwork #5703,image,patron_only,ti_00212,2024-05-15 00:00:00,False
po_05704,cr_0094,Final Piece #5704,image,patron_only,ti_00212,2024-05-25 00:00:00,False
po_05705,cr_0094,Update Post #5705,article,patron_only,ti_00212,2024-06-16 00:00:00,False
po_05706,cr_0094,Thoughts on #5706,article,patron_only,ti_00213,2024-06-04 00:00:00,False
po_05707,cr_0094,Resource Pack #5707,file,patron_only,ti_00213,2024-07-18 00:00:00,False
po_05708,cr_0094,Bonus Content #5708,file,patron_only,ti_00212,2024-07-24 00:00:00,False
po_05709,cr_0094,Project Files #5709,file,patron_only,ti_00212,2024-07-03 00:00:00,False
po_05710,cr_0094,Project Files #5710,file,patron_only,ti_00212,2024-07-17 00:00:00,False
po_05711,cr_0094,Thoughts on #5711,article,patron_only,ti_00212,2024-07-28 00:00:00,False
po_05712,cr_0094,Template Download #5712,file,patron_only,ti_00212,2024-08-14 00:00:00,False
po_05713,cr_0094,Exclusive Sketch #5713,image,patron_only,ti_00212,2024-08-28 00:00:00,False
po_05714,cr_0094,Thoughts on #5714,article,public,,2024-08-13 00:00:00,False
po_05715,cr_0094,WIP Preview #5715,image,patron_only,ti_00212,2024-08-16 00:00:00,False
po_05716,cr_0094,New Artwork #5716,image,patron_only,ti_00212,2024-08-24 00:00:00,False
po_05717,cr_0094,WIP Preview #5717,image,patron_only,ti_00212,2024-08-28 00:00:00,False
po_05718,cr_0094,Weekly Newsletter #5718,article,patron_only,ti_00212,2024-08-12 00:00:00,False
po_05719,cr_0094,New Artwork #5719,image,patron_only,ti_00212,2024-08-22 00:00:00,False
po_05720,cr_0094,WIP Preview #5720,image,patron_only,ti_00213,2024-09-23 00:00:00,False
po_05721,cr_0094,New Article #5721,article,patron_only,ti_00212,2024-09-05 00:00:00,False
po_05722,cr_0094,Bonus Content #5722,file,patron_only,ti_00212,2024-10-09 00:00:00,False
po_05723,cr_0094,Bonus Content #5723,file,patron_only,ti_00212,2024-10-16 00:00:00,False
po_05724,cr_0094,Thoughts on #5724,article,patron_only,ti_00212,2024-10-04 00:00:00,False
po_05725,cr_0094,Project Files #5725,file,public,,2024-11-22 00:00:00,False
po_05726,cr_0094,New Article #5726,article,patron_only,ti_00212,2024-11-12 00:00:00,False
po_05727,cr_0094,Update Post #5727,article,public,,2024-11-06 00:00:00,False
po_05728,cr_0094,Weekly Newsletter #5728,article,patron_only,ti_00212,2024-12-22 00:00:00,False
po_05729,cr_0094,Exclusive Sketch #5729,image,patron_only,ti_00213,2024-12-26 00:00:00,False
po_05730,cr_0095,Weekly Newsletter #5730,article,patron_only,ti_00215,2023-02-22 00:00:00,False
po_05731,cr_0095,New Artwork #5731,image,patron_only,ti_00215,2023-08-22 00:00:00,False
po_05732,cr_0095,Exclusive Sketch #5732,image,patron_only,ti_00214,2023-08-27 00:00:00,False
po_05733,cr_0095,Behind the Scenes #5733,video,patron_only,ti_00215,2023-10-06 00:00:00,False
po_05734,cr_0095,Final Piece #5734,image,patron_only,ti_00215,2023-11-27 00:00:00,False
po_05735,cr_0095,WIP Preview #5735,image,patron_only,ti_00215,2024-01-02 00:00:00,False
po_05736,cr_0095,Special Episode #5736,video,patron_only,ti_00215,2024-02-05 00:00:00,False
po_05737,cr_0095,Behind the Scenes #5737,video,patron_only,ti_00215,2024-02-21 00:00:00,False
po_05738,cr_0095,Special Episode #5738,video,patron_only,ti_00215,2024-02-13 00:00:00,False
po_05739,cr_0095,Update Post #5739,article,patron_only,ti_00215,2024-03-10 00:00:00,False
po_05740,cr_0095,Special Episode #5740,video,patron_only,ti_00214,2024-04-11 00:00:00,False
po_05741,cr_0095,New Artwork #5741,image,patron_only,ti_00215,2024-05-13 00:00:00,False
po_05742,cr_0095,Thoughts on #5742,article,patron_only,ti_00214,2024-05-21 00:00:00,False
po_05743,cr_0095,New Tutorial #5743,video,patron_only,ti_00215,2024-05-11 00:00:00,False
po_05744,cr_0095,New Artwork #5744,image,patron_only,ti_00215,2024-06-23 00:00:00,False
po_05745,cr_0095,New Article #5745,article,patron_only,ti_00214,2024-06-04 00:00:00,False
po_05746,cr_0095,Update Post #5746,article,patron_only,ti_00215,2024-06-15 00:00:00,False
po_05747,cr_0095,Final Piece #5747,image,patron_only,ti_00214,2024-08-17 00:00:00,False
po_05748,cr_0095,Exclusive Sketch #5748,image,patron_only,ti_00215,2024-08-27 00:00:00,False
po_05749,cr_0095,New Artwork #5749,image,public,,2024-09-08 00:00:00,False
po_05750,cr_0095,Thoughts on #5750,article,public,,2024-09-18 00:00:00,False
po_05751,cr_0095,Exclusive Sketch #5751,image,public,,2024-11-10 00:00:00,False
po_05752,cr_0095,Special Episode #5752,video,patron_only,ti_00215,2024-11-23 00:00:00,False
po_05753,cr_0095,Update Post #5753,article,public,,2024-12-06 00:00:00,False
po_05754,cr_0096,Weekly Update #5754,video,patron_only,ti_00216,2023-01-13 00:00:00,False
po_05755,cr_0096,Exclusive Sketch #5755,image,patron_only,ti_00216,2023-03-03 00:00:00,False
po_05756,cr_0096,Special Episode #5756,video,patron_only,ti_00216,2023-03-25 00:00:00,False
po_05757,cr_0096,Weekly Update #5757,video,patron_only,ti_00216,2023-03-19 00:00:00,False
po_05758,cr_0096,New Tutorial #5758,video,patron_only,ti_00216,2023-04-24 00:00:00,False
po_05759,cr_0096,Update Post #5759,article,public,,2023-06-19 00:00:00,False
po_05760,cr_0096,New Article #5760,article,patron_only,ti_00216,2023-06-19 00:00:00,False
po_05761,cr_0096,Weekly Update #5761,video,patron_only,ti_00217,2023-09-25 00:00:00,False
po_05762,cr_0096,Special Episode #5762,video,patron_only,ti_00217,2023-09-23 00:00:00,False
po_05763,cr_0096,New Artwork #5763,image,public,,2023-10-20 00:00:00,True
po_05764,cr_0096,Update Post #5764,article,patron_only,ti_00216,2023-10-23 00:00:00,False
po_05765,cr_0096,Thoughts on #5765,article,public,,2023-11-27 00:00:00,False
po_05766,cr_0096,Final Piece #5766,image,patron_only,ti_00217,2023-11-14 00:00:00,False
po_05767,cr_0096,New Article #5767,article,public,,2023-12-20 00:00:00,False
po_05768,cr_0096,Final Piece #5768,image,patron_only,ti_00217,2023-12-09 00:00:00,False
po_05769,cr_0096,Behind the Scenes #5769,video,patron_only,ti_00216,2023-12-07 00:00:00,False
po_05770,cr_0096,WIP Preview #5770,image,patron_only,ti_00217,2024-01-15 00:00:00,False
po_05771,cr_0096,Update Post #5771,article,public,,2024-01-04 00:00:00,False
po_05772,cr_0096,New Article #5772,article,patron_only,ti_00217,2024-02-15 00:00:00,False
po_05773,cr_0096,WIP Preview #5773,image,patron_only,ti_00216,2024-03-09 00:00:00,False
po_05774,cr_0096,Update Post #5774,article,patron_only,ti_00217,2024-03-24 00:00:00,False
po_05775,cr_0096,Thoughts on #5775,article,patron_only,ti_00217,2024-04-15 00:00:00,False
po_05776,cr_0096,New Tutorial #5776,video,patron_only,ti_00216,2024-04-12 00:00:00,False
po_05777,cr_0096,New Artwork #5777,image,patron_only,ti_00217,2024-04-14 00:00:00,False
po_05778,cr_0096,Special Episode #5778,video,patron_only,ti_00217,2024-04-20 00:00:00,False
po_05779,cr_0096,Final Piece #5779,image,patron_only,ti_00216,2024-05-13 00:00:00,False
po_05780,cr_0096,New Tutorial #5780,video,public,,2024-05-24 00:00:00,False
po_05781,cr_0096,Exclusive Sketch #5781,image,patron_only,ti_00217,2024-05-10 00:00:00,False
po_05782,cr_0096,New Artwork #5782,image,patron_only,ti_00216,2024-05-21 00:00:00,False
po_05783,cr_0096,Special Episode #5783,video,patron_only,ti_00216,2024-07-05 00:00:00,False
po_05784,cr_0096,New Artwork #5784,image,patron_only,ti_00216,2024-07-02 00:00:00,False
po_05785,cr_0096,Thoughts on #5785,article,patron_only,ti_00217,2024-07-11 00:00:00,False
po_05786,cr_0096,Update Post #5786,article,patron_only,ti_00216,2024-08-04 00:00:00,False
po_05787,cr_0096,New Artwork #5787,image,patron_only,ti_00216,2024-10-18 00:00:00,False
po_05788,cr_0096,WIP Preview #5788,image,public,,2024-10-09 00:00:00,False
po_05789,cr_0096,Exclusive Sketch #5789,image,patron_only,ti_00216,2024-11-07 00:00:00,False
po_05790,cr_0096,Thoughts on #5790,article,patron_only,ti_00216,2024-11-05 00:00:00,False
po_05791,cr_0096,Behind the Scenes #5791,video,patron_only,ti_00216,2024-11-26 00:00:00,False
po_05792,cr_0097,Thoughts on #5792,article,patron_only,ti_00219,2023-01-21 00:00:00,False
po_05793,cr_0097,Special Episode #5793,video,patron_only,ti_00220,2023-01-28 00:00:00,False
po_05794,cr_0097,Update Post #5794,article,patron_only,ti_00219,2023-02-23 00:00:00,False
po_05795,cr_0097,New Article #5795,article,public,,2023-02-18 00:00:00,False
po_05796,cr_0097,Weekly Newsletter #5796,article,public,,2023-02-02 00:00:00,False
po_05797,cr_0097,Weekly Newsletter #5797,article,public,,2023-02-10 00:00:00,False
po_05798,cr_0097,Thoughts on #5798,article,patron_only,ti_00219,2023-03-11 00:00:00,False
po_05799,cr_0097,Update Post #5799,article,patron_only,ti_00218,2023-04-25 00:00:00,False
po_05800,cr_0097,New Article #5800,article,patron_only,ti_00219,2023-04-15 00:00:00,False
po_05801,cr_0097,Special Episode #5801,video,patron_only,ti_00219,2023-05-23 00:00:00,True
po_05802,cr_0097,Behind the Scenes #5802,video,patron_only,ti_00218,2023-05-10 00:00:00,False
po_05803,cr_0097,Weekly Update #5803,video,patron_only,ti_00218,2023-06-08 00:00:00,False
po_05804,cr_0097,Thoughts on #5804,article,patron_only,ti_00218,2023-07-26 00:00:00,False
po_05805,cr_0097,Behind the Scenes #5805,video,patron_only,ti_00219,2023-07-18 00:00:00,False
po_05806,cr_0097,WIP Preview #5806,image,public,,2023-07-25 00:00:00,False
po_05807,cr_0097,New Tutorial #5807,video,patron_only,ti_00218,2023-07-27 00:00:00,False
po_05808,cr_0097,Update Post #5808,article,patron_only,ti_00219,2023-07-19 00:00:00,False
po_05809,cr_0097,Exclusive Sketch #5809,image,public,,2023-08-21 00:00:00,False
po_05810,cr_0097,Weekly Update #5810,video,patron_only,ti_00218,2023-08-09 00:00:00,False
po_05811,cr_0097,New Article #5811,article,public,,2023-08-20 00:00:00,False
po_05812,cr_0097,Update Post #5812,article,public,,2023-08-24 00:00:00,False
po_05813,cr_0097,Special Episode #5813,video,patron_only,ti_00220,2023-09-11 00:00:00,False
po_05814,cr_0097,Weekly Update #5814,video,patron_only,ti_00218,2023-09-20 00:00:00,True
po_05815,cr_0097,Weekly Update #5815,video,patron_only,ti_00218,2023-09-15 00:00:00,False
po_05816,cr_0097,New Article #5816,article,patron_only,ti_00219,2023-10-07 00:00:00,False
po_05817,cr_0097,Weekly Update #5817,video,patron_only,ti_00218,2023-10-27 00:00:00,False
po_05818,cr_0097,Update Post #5818,article,patron_only,ti_00220,2023-11-23 00:00:00,False
po_05819,cr_0097,WIP Preview #5819,image,public,,2023-12-22 00:00:00,False
po_05820,cr_0097,New Artwork #5820,image,patron_only,ti_00219,2023-12-24 00:00:00,False
po_05821,cr_0097,Behind the Scenes #5821,video,patron_only,ti_00220,2023-12-02 00:00:00,False
po_05822,cr_0097,Weekly Update #5822,video,patron_only,ti_00218,2023-12-22 00:00:00,False
po_05823,cr_0097,Weekly Update #5823,video,patron_only,ti_00219,2024-01-10 00:00:00,False
po_05824,cr_0097,New Article #5824,article,patron_only,ti_00218,2024-01-01 00:00:00,False
po_05825,cr_0097,Exclusive Sketch #5825,image,patron_only,ti_00219,2024-02-23 00:00:00,False
po_05826,cr_0097,Thoughts on #5826,article,patron_only,ti_00218,2024-02-05 00:00:00,False
po_05827,cr_0097,Weekly Newsletter #5827,article,public,,2024-02-09 00:00:00,False
po_05828,cr_0097,WIP Preview #5828,image,patron_only,ti_00219,2024-03-01 00:00:00,False
po_05829,cr_0097,Final Piece #5829,image,patron_only,ti_00219,2024-03-10 00:00:00,False
po_05830,cr_0097,WIP Preview #5830,image,patron_only,ti_00218,2024-03-17 00:00:00,True
po_05831,cr_0097,Final Piece #5831,image,patron_only,ti_00218,2024-05-13 00:00:00,True
po_05832,cr_0097,Thoughts on #5832,article,public,,2024-06-09 00:00:00,False
po_05833,cr_0097,Weekly Newsletter #5833,article,patron_only,ti_00218,2024-06-19 00:00:00,False
po_05834,cr_0097,Update Post #5834,article,patron_only,ti_00219,2024-06-25 00:00:00,False
po_05835,cr_0097,Weekly Newsletter #5835,article,patron_only,ti_00218,2024-07-06 00:00:00,False
po_05836,cr_0097,Final Piece #5836,image,patron_only,ti_00218,2024-09-17 00:00:00,False
po_05837,cr_0097,Update Post #5837,article,patron_only,ti_00218,2024-09-03 00:00:00,False
po_05838,cr_0097,Final Piece #5838,image,public,,2024-09-18 00:00:00,False
po_05839,cr_0097,Behind the Scenes #5839,video,patron_only,ti_00218,2024-10-27 00:00:00,False
po_05840,cr_0097,Behind the Scenes #5840,video,public,,2024-11-05 00:00:00,False
po_05841,cr_0097,Update Post #5841,article,patron_only,ti_00218,2024-11-07 00:00:00,False
po_05842,cr_0097,WIP Preview #5842,image,patron_only,ti_00219,2024-11-27 00:00:00,False
po_05843,cr_0098,Final Piece #5843,image,patron_only,ti_00221,2023-02-21 00:00:00,True
po_05844,cr_0098,Behind the Scenes #5844,video,public,,2023-02-26 00:00:00,False
po_05845,cr_0098,Weekly Update #5845,video,patron_only,ti_00223,2023-02-11 00:00:00,False
po_05846,cr_0098,Weekly Newsletter #5846,article,public,,2023-02-23 00:00:00,False
po_05847,cr_0098,Behind the Scenes #5847,video,public,,2023-03-03 00:00:00,False
po_05848,cr_0098,Weekly Newsletter #5848,article,patron_only,ti_00222,2023-03-04 00:00:00,False
po_05849,cr_0098,Special Episode #5849,video,patron_only,ti_00221,2023-03-26 00:00:00,False
po_05850,cr_0098,Weekly Update #5850,video,patron_only,ti_00222,2023-03-11 00:00:00,False
po_05851,cr_0098,Behind the Scenes #5851,video,patron_only,ti_00222,2023-04-11 00:00:00,False
po_05852,cr_0098,WIP Preview #5852,image,patron_only,ti_00221,2023-06-18 00:00:00,False
po_05853,cr_0098,Thoughts on #5853,article,patron_only,ti_00221,2023-07-28 00:00:00,False
po_05854,cr_0098,New Tutorial #5854,video,public,,2023-07-19 00:00:00,False
po_05855,cr_0098,Exclusive Sketch #5855,image,patron_only,ti_00221,2023-08-08 00:00:00,False
po_05856,cr_0098,Weekly Update #5856,video,public,,2023-09-28 00:00:00,False
po_05857,cr_0098,Update Post #5857,article,public,,2023-09-13 00:00:00,False
po_05858,cr_0098,New Article #5858,article,public,,2023-11-19 00:00:00,False
po_05859,cr_0098,Special Episode #5859,video,patron_only,ti_00222,2023-11-10 00:00:00,False
po_05860,cr_0098,Update Post #5860,article,public,,2023-11-24 00:00:00,False
po_05861,cr_0098,Behind the Scenes #5861,video,patron_only,ti_00222,2023-12-14 00:00:00,False
po_05862,cr_0098,Weekly Newsletter #5862,article,patron_only,ti_00222,2023-12-17 00:00:00,False
po_05863,cr_0098,Weekly Newsletter #5863,article,public,,2023-12-10 00:00:00,False
po_05864,cr_0098,Behind the Scenes #5864,video,patron_only,ti_00221,2023-12-22 00:00:00,False
po_05865,cr_0098,Special Episode #5865,video,patron_only,ti_00223,2023-12-26 00:00:00,False
po_05866,cr_0098,New Tutorial #5866,video,patron_only,ti_00222,2023-12-05 00:00:00,False
po_05867,cr_0098,New Article #5867,article,patron_only,ti_00222,2023-12-22 00:00:00,False
