pledge_id,patron_id,creator_id,tier_id,pledge_amount_usd,pledge_status,is_first_pledge,started_at,ended_at,pause_started_at,churn_reason
pl_016403,pa_11548,cr_0307,ti_00723,9.04,cancelled,True,2023-07-16 00:00:00,2023-08-15 00:00:00,,payment_failed
pl_016404,pa_11549,cr_0222,ti_00509,2.21,active,True,2024-06-11 00:00:00,,,
pl_016405,pa_11549,cr_0467,ti_01279,30.96,cancelled,False,2024-05-25 00:00:00,2024-06-24 00:00:00,,creator_removed
pl_016406,pa_11550,cr_0021,ti_00045,14.05,cancelled,True,2023-08-26 00:00:00,2024-05-22 00:00:00,,creator_removed
pl_016407,pa_11551,cr_0454,ti_01225,4.76,active,True,2023-12-19 00:00:00,,,
pl_016408,pa_11551,cr_0131,ti_00299,13.6,active,False,2023-12-01 00:00:00,,,
pl_016409,pa_11551,cr_0303,ti_00711,44.39,cancelled,False,2023-12-19 00:00:00,2024-01-18 00:00:00,,creator_removed
pl_016410,pa_11551,cr_0195,ti_00446,9.22,active,False,2023-12-22 00:00:00,,,
pl_016411,pa_11552,cr_0171,ti_00390,3.07,active,True,2023-09-15 00:00:00,,,
pl_016412,pa_11553,cr_0441,ti_01183,107.41,cancelled,True,2023-09-09 00:00:00,2023-10-09 00:00:00,,voluntary
pl_016413,pa_11554,cr_0200,ti_00456,3.38,cancelled,True,2023-01-29 00:00:00,2023-10-26 00:00:00,,payment_failed
pl_016414,pa_11554,cr_0110,ti_00250,2.52,active,False,2023-01-29 00:00:00,,,
pl_016415,pa_11555,cr_0448,ti_01204,2.22,cancelled,True,2023-11-19 00:00:00,2024-03-18 00:00:00,,creator_removed
pl_016416,pa_11556,cr_0274,ti_00636,2.35,cancelled,True,2023-02-06 00:00:00,2023-03-08 00:00:00,,voluntary
pl_016417,pa_11557,cr_0214,ti_00490,2.62,cancelled,True,2023-10-31 00:00:00,2024-01-29 00:00:00,,voluntary
pl_016418,pa_11558,cr_0165,ti_00377,4.4,cancelled,True,2024-03-17 00:00:00,2024-04-16 00:00:00,,payment_failed
pl_016419,pa_11559,cr_0490,ti_01370,8.14,cancelled,True,2023-05-01 00:00:00,2023-06-30 00:00:00,,payment_failed
pl_016420,pa_11560,cr_0462,ti_01258,9.88,cancelled,True,2023-12-02 00:00:00,2024-01-01 00:00:00,,voluntary
pl_016421,pa_11561,cr_0016,ti_00034,4.6,cancelled,True,2023-04-08 00:00:00,2023-07-07 00:00:00,,creator_removed
pl_016422,pa_11562,cr_0213,ti_00487,2.12,cancelled,True,2023-03-22 00:00:00,2023-07-20 00:00:00,,payment_failed
pl_016423,pa_11563,cr_0438,ti_01171,12.38,active,True,2023-11-03 00:00:00,,,
pl_016424,pa_11563,cr_0141,ti_00321,7.4,cancelled,False,2023-11-05 00:00:00,2023-12-05 00:00:00,,voluntary
pl_016425,pa_11564,cr_0357,ti_00890,4.33,active,True,2023-10-01 00:00:00,,,
pl_016426,pa_11565,cr_0179,ti_00408,3.57,cancelled,True,2023-03-14 00:00:00,2023-06-12 00:00:00,,voluntary
pl_016427,pa_11566,cr_0129,ti_00293,2.69,cancelled,True,2023-05-26 00:00:00,2023-08-24 00:00:00,,payment_failed
pl_016428,pa_11567,cr_0344,ti_00850,2.8,active,True,2023-05-08 00:00:00,,,
pl_016429,pa_11568,cr_0401,ti_01043,2.86,active,True,2024-04-17 00:00:00,,,
pl_016430,pa_11568,cr_0434,ti_01157,13.24,active,False,2024-03-27 00:00:00,,,
pl_016431,pa_11568,cr_0275,ti_00639,3.89,cancelled,False,2024-04-21 00:00:00,2024-07-20 00:00:00,,voluntary
pl_016432,pa_11568,cr_0184,ti_00421,4.9,cancelled,False,2024-04-04 00:00:00,2024-09-01 00:00:00,,voluntary
pl_016433,pa_11569,cr_0474,ti_01305,4.16,cancelled,True,2023-06-03 00:00:00,2024-12-24 00:00:00,,payment_failed
pl_016434,pa_11570,cr_0352,ti_00874,4.1,cancelled,True,2023-04-23 00:00:00,2023-06-22 00:00:00,,voluntary
pl_016435,pa_11570,cr_0303,ti_00710,8.09,active,False,2023-05-03 00:00:00,,,
pl_016436,pa_11571,cr_0137,ti_00312,3.87,cancelled,True,2023-08-06 00:00:00,2023-09-05 00:00:00,,payment_failed
pl_016437,pa_11571,cr_0107,ti_00242,13.01,cancelled,False,2023-08-16 00:00:00,2024-06-11 00:00:00,,creator_removed
pl_016438,pa_11572,cr_0007,ti_00015,10.6,active,True,2023-04-05 00:00:00,,,
pl_016439,pa_11572,cr_0482,ti_01338,13.37,active,False,2023-03-29 00:00:00,,,
pl_016440,pa_11572,cr_0219,ti_00502,3.9,cancelled,False,2023-04-02 00:00:00,2023-10-29 00:00:00,,voluntary
pl_016441,pa_11573,cr_0335,ti_00821,10.78,active,True,2024-05-27 00:00:00,,,
pl_016442,pa_11574,cr_0298,ti_00695,12.92,active,True,2023-09-29 00:00:00,,,
pl_016443,pa_11575,cr_0136,ti_00310,12.28,cancelled,True,2023-04-19 00:00:00,2023-05-19 00:00:00,,voluntary
pl_016444,pa_11576,cr_0214,ti_00490,2.62,active,True,2023-09-14 00:00:00,,,
pl_016445,pa_11577,cr_0325,ti_00784,3.52,cancelled,True,2023-05-08 00:00:00,2023-06-07 00:00:00,,voluntary
pl_016446,pa_11578,cr_0109,ti_00247,2.89,cancelled,True,2023-04-27 00:00:00,2023-05-27 00:00:00,,voluntary
pl_016447,pa_11578,cr_0089,ti_00202,7.2,active,False,2023-05-04 00:00:00,,,
pl_016448,pa_11579,cr_0275,ti_00639,3.89,active,True,2023-08-29 00:00:00,,,
pl_016449,pa_11580,cr_0099,ti_00225,13.85,active,True,2023-09-25 00:00:00,,,
pl_016450,pa_11580,cr_0338,ti_00831,9.17,cancelled,False,2023-09-25 00:00:00,2024-03-23 00:00:00,,creator_removed
pl_016451,pa_11581,cr_0344,ti_00852,31.59,cancelled,True,2023-07-09 00:00:00,2023-10-07 00:00:00,,voluntary
pl_016452,pa_11582,cr_0260,ti_00603,7.65,cancelled,True,2024-01-07 00:00:00,2024-02-06 00:00:00,,payment_failed
pl_016453,pa_11583,cr_0439,ti_01175,29.09,cancelled,True,2023-11-12 00:00:00,2024-07-09 00:00:00,,voluntary
pl_016454,pa_11584,cr_0228,ti_00522,2.37,cancelled,True,2023-03-12 00:00:00,2023-06-10 00:00:00,,voluntary
pl_016455,pa_11585,cr_0490,ti_01371,43.7,cancelled,True,2023-09-21 00:00:00,2024-03-19 00:00:00,,voluntary
pl_016456,pa_11586,cr_0012,ti_00025,3.07,cancelled,True,2023-03-04 00:00:00,2023-04-03 00:00:00,,payment_failed
pl_016457,pa_11587,cr_0480,ti_01332,107.32,active,True,2023-01-20 00:00:00,,,
pl_016458,pa_11588,cr_0328,ti_00796,2.53,cancelled,True,2023-11-25 00:00:00,2024-03-24 00:00:00,,voluntary
pl_016459,pa_11589,cr_0349,ti_00866,8.71,cancelled,True,2024-03-23 00:00:00,2024-05-22 00:00:00,,voluntary
pl_016460,pa_11590,cr_0048,ti_00110,8.5,cancelled,True,2023-05-15 00:00:00,2023-07-14 00:00:00,,payment_failed
pl_016461,pa_11591,cr_0117,ti_00266,4.95,cancelled,True,2023-04-19 00:00:00,2023-06-18 00:00:00,,voluntary
pl_016462,pa_11592,cr_0383,ti_00979,13.86,cancelled,True,2023-07-15 00:00:00,2023-11-12 00:00:00,,voluntary
pl_016463,pa_11593,cr_0481,ti_01333,2.96,cancelled,True,2023-04-03 00:00:00,2023-09-30 00:00:00,,voluntary
pl_016464,pa_11593,cr_0336,ti_00824,14.54,cancelled,False,2023-03-12 00:00:00,2023-04-11 00:00:00,,voluntary
pl_016465,pa_11593,cr_0274,ti_00638,35.24,cancelled,False,2023-04-10 00:00:00,2024-05-04 00:00:00,,voluntary
pl_016466,pa_11594,cr_0399,ti_01036,3.91,active,True,2023-09-18 00:00:00,,,
pl_016467,pa_11595,cr_0038,ti_00087,2.55,cancelled,True,2023-04-13 00:00:00,2023-07-12 00:00:00,,voluntary
pl_016468,pa_11595,cr_0292,ti_00680,3.19,cancelled,False,2023-04-20 00:00:00,2023-05-20 00:00:00,,voluntary
pl_016469,pa_11595,cr_0229,ti_00524,3.83,cancelled,False,2023-04-12 00:00:00,2023-05-12 00:00:00,,payment_failed
pl_016470,pa_11595,cr_0356,ti_00886,2.37,cancelled,False,2023-04-13 00:00:00,2023-10-10 00:00:00,,payment_failed
pl_016471,pa_11596,cr_0417,ti_01099,4.38,cancelled,True,2023-11-25 00:00:00,2023-12-25 00:00:00,,voluntary
pl_016472,pa_11596,cr_0443,ti_01187,2.25,active,False,2023-12-04 00:00:00,,,
pl_016473,pa_11597,cr_0140,ti_00318,2.7,cancelled,True,2023-02-09 00:00:00,2023-05-10 00:00:00,,voluntary
pl_016474,pa_11598,cr_0436,ti_01166,42.22,active,True,2023-05-27 00:00:00,,,
pl_016475,pa_11598,cr_0424,ti_01121,4.41,cancelled,False,2023-05-27 00:00:00,2023-06-26 00:00:00,,voluntary
pl_016476,pa_11598,cr_0216,ti_00494,4.49,active,False,2023-06-16 00:00:00,,,
pl_016477,pa_11599,cr_0037,ti_00084,4.65,cancelled,True,2023-11-06 00:00:00,2023-12-06 00:00:00,,voluntary
pl_016478,pa_11600,cr_0168,ti_00383,2.98,cancelled,True,2024-04-20 00:00:00,2024-05-20 00:00:00,,payment_failed
pl_016479,pa_11601,cr_0218,ti_00501,10.22,active,True,2023-10-11 00:00:00,,,
pl_016480,pa_11602,cr_0380,ti_00968,2.42,cancelled,True,2023-03-10 00:00:00,2023-04-09 00:00:00,,payment_failed
pl_016481,pa_11603,cr_0418,ti_01102,2.51,cancelled,True,2023-12-16 00:00:00,2024-01-15 00:00:00,,payment_failed
pl_016482,pa_11604,cr_0123,ti_00280,2.94,active,True,2023-10-09 00:00:00,,,
pl_016483,pa_11605,cr_0430,ti_01144,23.3,active,True,2023-10-03 00:00:00,,,
pl_016484,pa_11605,cr_0235,ti_00540,4.58,active,False,2023-10-01 00:00:00,,,
pl_016485,pa_11605,cr_0103,ti_00233,14.71,active,False,2023-10-07 00:00:00,,,
pl_016486,pa_11606,cr_0466,ti_01273,4.56,cancelled,True,2023-11-07 00:00:00,2023-12-07 00:00:00,,payment_failed
pl_016487,pa_11607,cr_0200,ti_00456,3.38,cancelled,True,2023-08-17 00:00:00,2024-03-14 00:00:00,,voluntary
pl_016488,pa_11607,cr_0163,ti_00372,2.52,cancelled,False,2023-09-07 00:00:00,2024-01-05 00:00:00,,payment_failed
pl_016489,pa_11607,cr_0159,ti_00363,7.15,cancelled,False,2023-08-18 00:00:00,2024-02-14 00:00:00,,voluntary
pl_016490,pa_11608,cr_0066,ti_00150,8.36,active,True,2023-09-28 00:00:00,,,
pl_016491,pa_11608,cr_0225,ti_00516,10.97,cancelled,False,2023-09-28 00:00:00,2024-05-25 00:00:00,,payment_failed
pl_016492,pa_11608,cr_0278,ti_00647,3.8,cancelled,False,2023-10-04 00:00:00,2024-05-31 00:00:00,,creator_removed
pl_016493,pa_11608,cr_0411,ti_01080,14.83,active,False,2023-10-14 00:00:00,,,
pl_016494,pa_11609,cr_0153,ti_00348,4.93,cancelled,True,2023-05-19 00:00:00,2023-12-15 00:00:00,,payment_failed
pl_016495,pa_11610,cr_0221,ti_00508,8.59,cancelled,True,2023-07-09 00:00:00,2024-02-04 00:00:00,,creator_removed
pl_016496,pa_11611,cr_0318,ti_00760,3.21,cancelled,True,2023-03-04 00:00:00,2023-04-03 00:00:00,,voluntary
pl_016497,pa_11612,cr_0051,ti_00116,13.59,active,True,2023-05-05 00:00:00,,,
pl_016498,pa_11613,cr_0396,ti_01026,3.73,cancelled,True,2023-08-19 00:00:00,2024-01-16 00:00:00,,payment_failed
pl_016499,pa_11613,cr_0483,ti_01342,8.05,cancelled,False,2023-08-22 00:00:00,2023-10-21 00:00:00,,voluntary
pl_016500,pa_11614,cr_0368,ti_00930,12.05,cancelled,True,2023-11-11 00:00:00,2024-01-10 00:00:00,,payment_failed
pl_016501,pa_11615,cr_0405,ti_01060,11.16,cancelled,True,2023-10-07 00:00:00,2024-10-01 00:00:00,,voluntary
pl_016502,pa_11616,cr_0020,ti_00042,4.29,active,True,2023-04-15 00:00:00,,,
pl_016503,pa_11617,cr_0009,ti_00018,3.3,active,True,2023-12-17 00:00:00,,,
pl_016504,pa_11618,cr_0270,ti_00628,9.27,active,True,2023-08-27 00:00:00,,,
pl_016505,pa_11619,cr_0270,ti_00627,4.41,cancelled,True,2023-02-21 00:00:00,2024-08-14 00:00:00,,payment_failed
pl_016506,pa_11620,cr_0375,ti_00952,2.65,cancelled,True,2023-02-13 00:00:00,2023-04-14 00:00:00,,creator_removed
pl_016507,pa_11621,cr_0071,ti_00160,4.93,cancelled,True,2023-02-17 00:00:00,2024-03-13 00:00:00,,voluntary
pl_016508,pa_11622,cr_0065,ti_00148,8.43,cancelled,True,2023-07-19 00:00:00,2023-08-18 00:00:00,,voluntary
pl_016509,pa_11623,cr_0394,ti_01019,10.25,cancelled,True,2023-06-23 00:00:00,2023-07-23 00:00:00,,voluntary
pl_016510,pa_11623,cr_0075,ti_00169,2.17,cancelled,False,2023-06-10 00:00:00,2024-03-06 00:00:00,,payment_failed
pl_016511,pa_11623,cr_0024,ti_00050,2.65,cancelled,False,2023-06-13 00:00:00,2023-07-13 00:00:00,,voluntary
pl_016512,pa_11623,cr_0398,ti_01034,8.54,cancelled,False,2023-06-26 00:00:00,2023-09-24 00:00:00,,voluntary
pl_016513,pa_11624,cr_0112,ti_00256,14.45,cancelled,True,2024-01-10 00:00:00,2024-04-09 00:00:00,,voluntary
pl_016514,pa_11625,cr_0148,ti_00336,2.45,cancelled,True,2023-03-19 00:00:00,2023-04-18 00:00:00,,voluntary
pl_016515,pa_11626,cr_0462,ti_01257,4.18,cancelled,True,2023-08-03 00:00:00,2023-10-02 00:00:00,,voluntary
pl_016516,pa_11627,cr_0326,ti_00788,2.88,active,True,2023-04-24 00:00:00,,,
pl_016517,pa_11627,cr_0145,ti_00330,2.58,cancelled,False,2023-04-25 00:00:00,2023-05-25 00:00:00,,voluntary
pl_016518,pa_11628,cr_0318,ti_00761,11.97,active,True,2023-07-17 00:00:00,,,
pl_016519,pa_11629,cr_0456,ti_01233,4.21,active,True,2023-06-02 00:00:00,,,
pl_016520,pa_11630,cr_0155,ti_00354,11.83,cancelled,True,2023-11-05 00:00:00,2024-08-01 00:00:00,,payment_failed
pl_016521,pa_11630,cr_0392,ti_01011,14.13,cancelled,False,2023-11-01 00:00:00,2023-12-31 00:00:00,,payment_failed
pl_016522,pa_11630,cr_0178,ti_00406,9.46,active,False,2023-11-03 00:00:00,,,
pl_016523,pa_11630,cr_0269,ti_00625,3.45,active,False,2023-10-26 00:00:00,,,
pl_016524,pa_11631,cr_0483,ti_01341,4.62,cancelled,True,2023-12-20 00:00:00,2024-02-18 00:00:00,,payment_failed
pl_016525,pa_11632,cr_0199,ti_00454,3.32,active,True,2023-04-30 00:00:00,,,
pl_016526,pa_11633,cr_0089,ti_00201,3.01,cancelled,True,2023-08-06 00:00:00,2023-12-04 00:00:00,,voluntary
pl_016527,pa_11634,cr_0026,ti_00055,4.65,cancelled,True,2023-03-26 00:00:00,2024-02-19 00:00:00,,voluntary
pl_016528,pa_11635,cr_0179,ti_00408,3.57,active,True,2023-09-22 00:00:00,,,
pl_016529,pa_11636,cr_0493,ti_01383,27.93,cancelled,True,2023-03-27 00:00:00,2024-08-18 00:00:00,,voluntary
pl_016530,pa_11637,cr_0307,ti_00724,31.34,cancelled,True,2023-08-16 00:00:00,2023-10-15 00:00:00,,voluntary
pl_016531,pa_11638,cr_0316,ti_00753,4.83,cancelled,True,2023-09-03 00:00:00,2023-10-03 00:00:00,,voluntary
pl_016532,pa_11639,cr_0396,ti_01028,36.24,cancelled,True,2023-06-02 00:00:00,2023-08-31 00:00:00,,voluntary
pl_016533,pa_11640,cr_0220,ti_00505,10.27,cancelled,True,2024-01-02 00:00:00,2024-04-01 00:00:00,,voluntary
pl_016534,pa_11641,cr_0047,ti_00107,4.15,active,True,2024-01-27 00:00:00,,,
pl_016535,pa_11642,cr_0484,ti_01346,11.14,cancelled,True,2023-08-25 00:00:00,2023-10-24 00:00:00,,voluntary
pl_016536,pa_11643,cr_0067,ti_00152,13.71,cancelled,True,2024-02-24 00:00:00,2024-03-25 00:00:00,,payment_failed
pl_016537,pa_11644,cr_0257,ti_00595,2.84,cancelled,True,2023-12-28 00:00:00,2024-08-24 00:00:00,,voluntary
pl_016538,pa_11644,cr_0256,ti_00594,7.84,cancelled,False,2023-12-13 00:00:00,2024-02-11 00:00:00,,voluntary
pl_016539,pa_11645,cr_0261,ti_00605,4.32,cancelled,True,2023-11-25 00:00:00,2024-08-21 00:00:00,,voluntary
pl_016540,pa_11646,cr_0030,ti_00067,10.32,cancelled,True,2023-10-05 00:00:00,2024-08-30 00:00:00,,payment_failed
pl_016541,pa_11647,cr_0192,ti_00439,3.59,cancelled,True,2023-07-24 00:00:00,2023-09-22 00:00:00,,creator_removed
pl_016542,pa_11648,cr_0267,ti_00620,2.37,cancelled,True,2023-06-09 00:00:00,2023-11-06 00:00:00,,voluntary
pl_016543,pa_11648,cr_0419,ti_01105,4.9,cancelled,False,2023-06-09 00:00:00,2023-12-06 00:00:00,,payment_failed
pl_016544,pa_11649,cr_0477,ti_01317,4.02,cancelled,True,2023-02-21 00:00:00,2023-03-23 00:00:00,,voluntary
pl_016545,pa_11650,cr_0414,ti_01090,3.28,cancelled,True,2023-06-15 00:00:00,2023-12-12 00:00:00,,payment_failed
pl_016546,pa_11651,cr_0033,ti_00073,4.08,cancelled,True,2023-08-11 00:00:00,2024-12-03 00:00:00,,voluntary
pl_016547,pa_11652,cr_0437,ti_01169,46.76,active,True,2023-04-01 00:00:00,,,
pl_016548,pa_11653,cr_0134,ti_00306,9.59,cancelled,True,2023-05-10 00:00:00,2023-12-06 00:00:00,,voluntary
pl_016549,pa_11653,cr_0365,ti_00921,110.84,cancelled,False,2023-05-06 00:00:00,2023-07-05 00:00:00,,creator_removed
pl_016550,pa_11653,cr_0198,ti_00451,4.85,cancelled,False,2023-05-23 00:00:00,2024-12-13 00:00:00,,voluntary
pl_016551,pa_11654,cr_0189,ti_00433,35.76,cancelled,True,2023-02-13 00:00:00,2023-03-15 00:00:00,,creator_removed
pl_016552,pa_11655,cr_0238,ti_00548,2.62,cancelled,True,2024-03-10 00:00:00,2024-04-09 00:00:00,,voluntary
pl_016553,pa_11656,cr_0147,ti_00334,2.48,cancelled,True,2023-02-21 00:00:00,2023-06-21 00:00:00,,voluntary
pl_016554,pa_11657,cr_0165,ti_00378,8.21,cancelled,True,2024-01-03 00:00:00,2024-02-02 00:00:00,,payment_failed
pl_016555,pa_11658,cr_0212,ti_00485,3.23,cancelled,True,2024-06-12 00:00:00,2024-07-12 00:00:00,,voluntary
pl_016556,pa_11659,cr_0302,ti_00706,7.97,cancelled,True,2023-09-01 00:00:00,2023-10-01 00:00:00,,creator_removed
pl_016557,pa_11659,cr_0424,ti_01121,4.41,cancelled,False,2023-08-21 00:00:00,2024-03-18 00:00:00,,voluntary
pl_016558,pa_11660,cr_0263,ti_00611,13.87,cancelled,True,2023-08-14 00:00:00,2023-09-13 00:00:00,,voluntary
pl_016559,pa_11661,cr_0165,ti_00378,8.21,cancelled,True,2023-06-03 00:00:00,2023-10-01 00:00:00,,payment_failed
pl_016560,pa_11662,cr_0013,ti_00027,2.65,active,True,2023-10-11 00:00:00,,,
pl_016561,pa_11663,cr_0043,ti_00097,3.65,cancelled,True,2023-09-20 00:00:00,2024-07-16 00:00:00,,creator_removed
pl_016562,pa_11664,cr_0342,ti_00843,3.35,cancelled,True,2023-03-18 00:00:00,2024-03-12 00:00:00,,voluntary
pl_016563,pa_11665,cr_0112,ti_00255,4.2,cancelled,True,2023-06-15 00:00:00,2023-08-14 00:00:00,,voluntary
pl_016564,pa_11666,cr_0283,ti_00660,14.08,cancelled,True,2023-08-02 00:00:00,2024-10-25 00:00:00,,voluntary
pl_016565,pa_11667,cr_0433,ti_01154,14.11,cancelled,True,2023-04-15 00:00:00,2023-06-14 00:00:00,,voluntary
pl_016566,pa_11667,cr_0170,ti_00388,4.68,cancelled,False,2023-05-01 00:00:00,2023-09-28 00:00:00,,voluntary
pl_016567,pa_11668,cr_0192,ti_00440,11.74,cancelled,True,2023-01-20 00:00:00,2024-06-13 00:00:00,,voluntary
pl_016568,pa_11669,cr_0359,ti_00898,14.02,cancelled,True,2023-04-19 00:00:00,2023-09-16 00:00:00,,payment_failed
pl_016569,pa_11670,cr_0102,ti_00231,14.58,cancelled,True,2023-10-18 00:00:00,2023-11-17 00:00:00,,voluntary
pl_016570,pa_11671,cr_0062,ti_00140,3.41,active,True,2023-05-21 00:00:00,,,
pl_016571,pa_11671,cr_0201,ti_00459,9.82,cancelled,False,2023-06-12 00:00:00,2023-08-11 00:00:00,,voluntary
pl_016572,pa_11672,cr_0069,ti_00156,3.78,cancelled,True,2023-05-07 00:00:00,2023-06-06 00:00:00,,voluntary
pl_016573,pa_11673,cr_0401,ti_01045,48.87,cancelled,True,2023-06-28 00:00:00,2023-07-28 00:00:00,,creator_removed
pl_016574,pa_11674,cr_0383,ti_00980,38.92,cancelled,True,2023-06-23 00:00:00,2023-07-23 00:00:00,,voluntary
pl_016575,pa_11675,cr_0089,ti_00202,7.2,active,True,2023-06-11 00:00:00,,,
pl_016576,pa_11675,cr_0378,ti_00962,4.69,cancelled,False,2023-07-02 00:00:00,2023-08-01 00:00:00,,voluntary
pl_016577,pa_11676,cr_0207,ti_00474,9.06,active,True,2024-05-03 00:00:00,,,
pl_016578,pa_11677,cr_0446,ti_01197,2.58,active,True,2023-05-21 00:00:00,,,
pl_016579,pa_11677,cr_0405,ti_01059,4.53,cancelled,False,2023-05-25 00:00:00,2023-09-22 00:00:00,,voluntary
pl_016580,pa_11677,cr_0080,ti_00182,2.85,cancelled,False,2023-05-09 00:00:00,2023-06-08 00:00:00,,payment_failed
pl_016581,pa_11678,cr_0438,ti_01170,3.65,cancelled,True,2023-06-06 00:00:00,2023-07-06 00:00:00,,payment_failed
pl_016582,pa_11678,cr_0209,ti_00478,3.36,cancelled,False,2023-06-05 00:00:00,2024-05-30 00:00:00,,payment_failed
pl_016583,pa_11679,cr_0294,ti_00686,8.11,cancelled,True,2023-06-26 00:00:00,2023-08-25 00:00:00,,voluntary
pl_016584,pa_11680,cr_0299,ti_00697,3.55,active,True,2023-09-02 00:00:00,,,
pl_016585,pa_11681,cr_0120,ti_00273,2.98,active,True,2023-06-14 00:00:00,,,
pl_016586,pa_11682,cr_0182,ti_00416,14.15,active,True,2023-12-15 00:00:00,,,
pl_016587,pa_11682,cr_0065,ti_00148,8.43,active,False,2023-12-11 00:00:00,,,
pl_016588,pa_11683,cr_0136,ti_00310,12.28,active,True,2023-07-29 00:00:00,,,
pl_016589,pa_11683,cr_0465,ti_01269,3.68,cancelled,False,2023-08-03 00:00:00,2023-12-31 00:00:00,,voluntary
pl_016590,pa_11684,cr_0082,ti_00188,11.48,cancelled,True,2023-08-17 00:00:00,2024-07-12 00:00:00,,voluntary
pl_016591,pa_11685,cr_0250,ti_00578,2.7,cancelled,True,2023-07-25 00:00:00,2023-08-24 00:00:00,,voluntary
pl_016592,pa_11686,cr_0382,ti_00975,4.5,active,True,2023-05-30 00:00:00,,,
pl_016593,pa_11686,cr_0251,ti_00581,2.66,cancelled,False,2023-05-18 00:00:00,2023-06-17 00:00:00,,payment_failed
pl_016594,pa_11687,cr_0237,ti_00546,10.15,cancelled,True,2023-05-24 00:00:00,2024-01-19 00:00:00,,voluntary
pl_016595,pa_11688,cr_0420,ti_01110,26.15,active,True,2023-07-26 00:00:00,,,
pl_016596,pa_11689,cr_0063,ti_00142,3.78,cancelled,True,2023-08-07 00:00:00,2024-02-03 00:00:00,,voluntary
pl_016597,pa_11690,cr_0161,ti_00367,2.34,cancelled,True,2023-05-28 00:00:00,2023-09-25 00:00:00,,voluntary
pl_016598,pa_11691,cr_0359,ti_00897,2.31,cancelled,True,2023-07-03 00:00:00,2023-08-02 00:00:00,,voluntary
pl_016599,pa_11692,cr_0283,ti_00659,4.22,cancelled,True,2023-08-25 00:00:00,2023-12-23 00:00:00,,payment_failed
pl_016600,pa_11693,cr_0215,ti_00493,14.94,cancelled,True,2023-04-26 00:00:00,2023-07-25 00:00:00,,voluntary
pl_016601,pa_11693,cr_0148,ti_00336,2.45,active,False,2023-04-20 00:00:00,,,
pl_016602,pa_11694,cr_0286,ti_00667,10.9,cancelled,True,2023-06-19 00:00:00,2023-11-16 00:00:00,,voluntary
pl_016603,pa_11695,cr_0465,ti_01270,9.79,cancelled,True,2023-05-08 00:00:00,2024-03-03 00:00:00,,voluntary
pl_016604,pa_11696,cr_0390,ti_01003,7.45,cancelled,True,2023-09-15 00:00:00,2023-10-15 00:00:00,,payment_failed
pl_016605,pa_11697,cr_0197,ti_00450,12.38,cancelled,True,2023-07-06 00:00:00,2024-03-02 00:00:00,,payment_failed
pl_016606,pa_11697,cr_0269,ti_00626,13.16,cancelled,False,2023-07-06 00:00:00,2024-05-01 00:00:00,,voluntary
pl_016607,pa_11698,cr_0335,ti_00821,10.78,active,True,2023-08-29 00:00:00,,,
pl_016608,pa_11699,cr_0075,ti_00169,2.17,cancelled,True,2023-06-10 00:00:00,2024-04-05 00:00:00,,payment_failed
pl_016609,pa_11700,cr_0248,ti_00575,8.14,active,True,2023-10-08 00:00:00,,,
pl_016610,pa_11701,cr_0113,ti_00257,3.97,active,True,2023-11-13 00:00:00,,,
pl_016611,pa_11702,cr_0343,ti_00847,11.4,active,True,2024-02-06 00:00:00,,,
pl_016612,pa_11703,cr_0484,ti_01346,11.14,cancelled,True,2023-09-17 00:00:00,2024-01-15 00:00:00,,creator_removed
pl_016613,pa_11704,cr_0152,ti_00346,2.81,active,True,2023-03-21 00:00:00,,,
pl_016614,pa_11704,cr_0299,ti_00698,11.48,active,False,2023-03-20 00:00:00,,,
pl_016615,pa_11705,cr_0138,ti_00314,3.7,cancelled,True,2023-04-18 00:00:00,2024-07-11 00:00:00,,creator_removed
pl_016616,pa_11706,cr_0405,ti_01059,4.53,cancelled,True,2023-05-09 00:00:00,2023-10-06 00:00:00,,voluntary
pl_016617,pa_11707,cr_0299,ti_00697,3.55,cancelled,True,2023-03-19 00:00:00,2023-10-15 00:00:00,,payment_failed
pl_016618,pa_11708,cr_0326,ti_00789,12.58,cancelled,True,2023-02-15 00:00:00,2024-02-10 00:00:00,,voluntary
pl_016619,pa_11709,cr_0016,ti_00034,4.6,cancelled,True,2023-08-26 00:00:00,2023-11-24 00:00:00,,voluntary
pl_016620,pa_11710,cr_0205,ti_00468,4.23,active,True,2024-01-02 00:00:00,,,
pl_016621,pa_11710,cr_0497,ti_01397,3.74,cancelled,False,2023-12-28 00:00:00,2024-11-22 00:00:00,,voluntary
pl_016622,pa_11711,cr_0237,ti_00545,2.45,cancelled,True,2023-06-22 00:00:00,2023-07-22 00:00:00,,voluntary
pl_016623,pa_11712,cr_0018,ti_00038,2.43,cancelled,True,2024-01-18 00:00:00,2024-05-17 00:00:00,,voluntary
pl_016624,pa_11713,cr_0075,ti_00169,2.17,cancelled,True,2023-07-25 00:00:00,2023-08-24 00:00:00,,voluntary
pl_016625,pa_11713,cr_0099,ti_00224,4.32,active,False,2023-07-10 00:00:00,,,
pl_016626,pa_11714,cr_0327,ti_00794,32.05,cancelled,True,2023-12-03 00:00:00,2024-01-02 00:00:00,,payment_failed
pl_016627,pa_11715,cr_0400,ti_01042,35.52,cancelled,True,2023-05-20 00:00:00,2024-05-14 00:00:00,,payment_failed
