tier_id,creator_id,tier_name,tier_rank,price_usd,description,is_active,created_at,archived_at
ti_00785,cr_0325,Premium,2,11.02,Premium tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_00786,cr_0325,Elite,3,30.79,Elite tier - Access to exclusive content,True,2022-03-13 00:00:00,
ti_00787,cr_0325,Whale,4,128.8,Whale tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_00788,cr_0326,Viewer,1,2.88,Viewer tier - Access to exclusive content,True,2022-01-08 00:00:00,
ti_00789,cr_0326,Plus,2,12.58,Plus tier - Access to exclusive content,True,2022-01-06 00:00:00,
ti_00790,cr_0326,Patron,3,49.9,Patron tier - Access to exclusive content,True,2022-01-06 00:00:00,
ti_00791,cr_0326,Executive,4,83.34,Executive tier - Access to exclusive content,True,2022-01-09 00:00:00,
ti_00792,cr_0327,Reader,1,2.61,Reader tier - Access to exclusive content,True,2021-06-13 00:00:00,
ti_00793,cr_0327,VIP,2,7.44,VIP tier - Access to exclusive content,True,2021-06-14 00:00:00,
ti_00794,cr_0327,Elite,3,32.05,Elite tier - Access to exclusive content,True,2021-06-11 00:00:00,
ti_00795,cr_0327,Whale,4,137.96,Whale tier - Access to exclusive content,True,2021-06-15 00:00:00,
ti_00796,cr_0328,Viewer,1,2.53,Viewer tier - Access to exclusive content,True,2021-10-11 00:00:00,
ti_00797,cr_0328,Insider,2,12.72,Insider tier - Access to exclusive content,True,2021-10-12 00:00:00,
ti_00798,cr_0328,Elite,3,26.04,Elite tier - Access to exclusive content,True,2021-10-11 00:00:00,
ti_00799,cr_0328,Whale,4,80.65,Whale tier - Access to exclusive content,True,2021-10-09 00:00:00,
ti_00800,cr_0329,Fan,1,2.02,Fan tier - Access to exclusive content,True,2021-04-11 00:00:00,
ti_00801,cr_0329,Member,2,8.43,Member tier - Access to exclusive content,True,2021-04-12 00:00:00,
ti_00802,cr_0329,Hero,3,33.81,Hero tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_00803,cr_0329,Executive,4,127.92,Executive tier - Access to exclusive content,True,2021-04-11 00:00:00,
ti_00804,cr_0330,Reader,1,2.85,Reader tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_00805,cr_0330,Premium,2,7.31,Premium tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_00806,cr_0330,Elite,3,43.23,Elite tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_00807,cr_0330,Executive,4,110.08,Executive tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_00808,cr_0331,Fan,1,2.87,Fan tier - Access to exclusive content,True,2022-01-06 00:00:00,
ti_00809,cr_0331,Premium,2,7.9,Premium tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_00810,cr_0331,Elite,3,32.99,Elite tier - Access to exclusive content,True,2022-01-09 00:00:00,
ti_00811,cr_0332,Supporter,1,3.17,Supporter tier - Access to exclusive content,True,2021-04-11 00:00:00,
ti_00812,cr_0332,Insider,2,13.28,Insider tier - Access to exclusive content,True,2021-04-15 00:00:00,
ti_00813,cr_0332,Patron,3,48.36,Patron tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_00814,cr_0333,Reader,1,4.67,Reader tier - Access to exclusive content,True,2021-02-14 00:00:00,
ti_00815,cr_0333,Premium,2,11.64,Premium tier - Access to exclusive content,True,2021-02-14 00:00:00,
ti_00816,cr_0333,Elite,3,44.71,Elite tier - Access to exclusive content,True,2021-02-10 00:00:00,
ti_00817,cr_0334,Listener,1,4.46,Listener tier - Access to exclusive content,True,2021-08-09 00:00:00,
ti_00818,cr_0334,Premium,2,10.58,Premium tier - Access to exclusive content,True,2021-08-15 00:00:00,
ti_00819,cr_0334,Benefactor,3,30.73,Benefactor tier - Access to exclusive content,True,2021-08-15 00:00:00,
ti_00820,cr_0335,Fan,1,2.35,Fan tier - Access to exclusive content,True,2022-01-10 00:00:00,
ti_00821,cr_0335,Insider,2,10.78,Insider tier - Access to exclusive content,True,2022-01-10 00:00:00,
ti_00822,cr_0335,Elite,3,37.13,Elite tier - Access to exclusive content,True,2022-01-06 00:00:00,
ti_00823,cr_0336,Fan,1,4.81,Fan tier - Access to exclusive content,True,2021-09-09 00:00:00,
ti_00824,cr_0336,Premium,2,14.54,Premium tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_00825,cr_0336,Champion,3,20.72,Champion tier - Access to exclusive content,True,2021-09-14 00:00:00,
ti_00826,cr_0336,Whale,4,126.63,Whale tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_00827,cr_0337,Listener,1,4.6,Listener tier - Access to exclusive content,True,2022-07-11 00:00:00,
ti_00828,cr_0337,VIP,2,11.27,VIP tier - Access to exclusive content,True,2022-07-09 00:00:00,
ti_00829,cr_0337,Elite,3,21.67,Elite tier - Access to exclusive content,True,2022-07-09 00:00:00,
ti_00830,cr_0338,Reader,1,4.54,Reader tier - Access to exclusive content,True,2021-04-11 00:00:00,
ti_00831,cr_0338,Member,2,9.17,Member tier - Access to exclusive content,True,2021-04-12 00:00:00,
ti_00832,cr_0338,Hero,3,22.72,Hero tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_00833,cr_0339,Listener,1,4.56,Listener tier - Access to exclusive content,True,2021-10-10 00:00:00,
ti_00834,cr_0339,Premium,2,7.11,Premium tier - Access to exclusive content,True,2021-10-14 00:00:00,
ti_00835,cr_0339,Elite,3,20.87,Elite tier - Access to exclusive content,True,2021-10-14 00:00:00,
ti_00836,cr_0340,Listener,1,3.01,Listener tier - Access to exclusive content,True,2022-04-11 00:00:00,
ti_00837,cr_0340,Member,2,13.37,Member tier - Access to exclusive content,True,2022-04-09 00:00:00,
ti_00838,cr_0340,Benefactor,3,41.16,Benefactor tier - Access to exclusive content,True,2022-04-06 00:00:00,
ti_00839,cr_0341,Listener,1,2.71,Listener tier - Access to exclusive content,True,2021-06-12 00:00:00,
ti_00840,cr_0341,VIP,2,8.48,VIP tier - Access to exclusive content,True,2021-06-15 00:00:00,
ti_00841,cr_0341,Hero,3,33.37,Hero tier - Access to exclusive content,True,2021-06-13 00:00:00,
ti_00842,cr_0341,Legend,4,139.76,Legend tier - Access to exclusive content,True,2021-06-14 00:00:00,
ti_00843,cr_0342,Fan,1,3.35,Fan tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_00844,cr_0342,VIP,2,10.11,VIP tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_00845,cr_0342,Elite,3,27.87,Elite tier - Access to exclusive content,True,2022-05-08 00:00:00,
ti_00846,cr_0343,Listener,1,2.37,Listener tier - Access to exclusive content,True,2021-02-12 00:00:00,
ti_00847,cr_0343,VIP,2,11.4,VIP tier - Access to exclusive content,True,2021-02-15 00:00:00,
ti_00848,cr_0343,Patron,3,46.87,Patron tier - Access to exclusive content,True,2021-02-10 00:00:00,
ti_00849,cr_0343,Ultimate,4,141.68,Ultimate tier - Access to exclusive content,True,2021-02-12 00:00:00,
ti_00850,cr_0344,Viewer,1,2.8,Viewer tier - Access to exclusive content,True,2021-11-11 00:00:00,
ti_00851,cr_0344,VIP,2,7.41,VIP tier - Access to exclusive content,True,2021-11-13 00:00:00,
ti_00852,cr_0344,Elite,3,31.59,Elite tier - Access to exclusive content,True,2021-11-13 00:00:00,
ti_00853,cr_0345,Reader,1,3.47,Reader tier - Access to exclusive content,True,2021-12-10 00:00:00,
ti_00854,cr_0345,VIP,2,8.54,VIP tier - Access to exclusive content,True,2021-12-10 00:00:00,
ti_00855,cr_0345,Champion,3,35.42,Champion tier - Access to exclusive content,True,2021-12-08 00:00:00,
ti_00856,cr_0346,Supporter,1,3.92,Supporter tier - Access to exclusive content,True,2021-07-13 00:00:00,
ti_00857,cr_0346,Premium,2,10.24,Premium tier - Access to exclusive content,True,2021-07-16 00:00:00,
ti_00858,cr_0346,Hero,3,45.5,Hero tier - Access to exclusive content,True,2021-07-16 00:00:00,
ti_00859,cr_0347,Fan,1,2.02,Fan tier - Access to exclusive content,True,2021-12-12 00:00:00,
ti_00860,cr_0347,Insider,2,14.89,Insider tier - Access to exclusive content,True,2021-12-12 00:00:00,
ti_00861,cr_0347,Champion,3,31.86,Champion tier - Access to exclusive content,True,2021-12-11 00:00:00,
ti_00862,cr_0348,Fan,1,2.65,Fan tier - Access to exclusive content,True,2021-01-13 00:00:00,
ti_00863,cr_0348,VIP,2,7.58,VIP tier - Access to exclusive content,True,2021-01-15 00:00:00,
ti_00864,cr_0348,Benefactor,3,30.43,Benefactor tier - Access to exclusive content,True,2021-01-12 00:00:00,
ti_00865,cr_0349,Supporter,1,2.87,Supporter tier - Access to exclusive content,True,2021-07-13 00:00:00,
ti_00866,cr_0349,Member,2,8.71,Member tier - Access to exclusive content,True,2021-07-11 00:00:00,
ti_00867,cr_0349,Benefactor,3,20.22,Benefactor tier - Access to exclusive content,True,2021-07-12 00:00:00,
ti_00868,cr_0350,Listener,1,4.6,Listener tier - Access to exclusive content,True,2022-03-09 00:00:00,
ti_00869,cr_0350,Premium,2,13.4,Premium tier - Access to exclusive content,True,2022-03-11 00:00:00,
ti_00870,cr_0350,Hero,3,22.04,Hero tier - Access to exclusive content,True,2022-03-13 00:00:00,
ti_00871,cr_0351,Reader,1,3.3,Reader tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_00872,cr_0351,Member,2,12.97,Member tier - Access to exclusive content,True,2022-03-09 00:00:00,
ti_00873,cr_0351,Patron,3,39.33,Patron tier - Access to exclusive content,True,2022-03-07 00:00:00,
ti_00874,cr_0352,Supporter,1,4.1,Supporter tier - Access to exclusive content,True,2021-08-13 00:00:00,
ti_00875,cr_0352,VIP,2,10.27,VIP tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_00876,cr_0352,Champion,3,40.8,Champion tier - Access to exclusive content,True,2021-08-14 00:00:00,
ti_00877,cr_0353,Listener,1,4.43,Listener tier - Access to exclusive content,True,2022-05-09 00:00:00,
ti_00878,cr_0353,Member,2,10.57,Member tier - Access to exclusive content,True,2022-05-09 00:00:00,
ti_00879,cr_0353,Benefactor,3,45.55,Benefactor tier - Access to exclusive content,True,2022-05-06 00:00:00,
ti_00880,cr_0354,Reader,1,3.71,Reader tier - Access to exclusive content,True,2022-06-06 00:00:00,
ti_00881,cr_0354,Member,2,8.25,Member tier - Access to exclusive content,True,2022-06-07 00:00:00,
ti_00882,cr_0354,Benefactor,3,34.23,Benefactor tier - Access to exclusive content,True,2022-06-06 00:00:00,
ti_00883,cr_0355,Fan,1,4.67,Fan tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_00884,cr_0355,Insider,2,12.72,Insider tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_00885,cr_0355,Benefactor,3,26.99,Benefactor tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_00886,cr_0356,Viewer,1,2.37,Viewer tier - Access to exclusive content,True,2021-04-11 00:00:00,
ti_00887,cr_0356,Premium,2,7.42,Premium tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_00888,cr_0356,Elite,3,24.0,Elite tier - Access to exclusive content,True,2021-04-15 00:00:00,
ti_00889,cr_0356,Executive,4,140.08,Executive tier - Access to exclusive content,True,2021-04-17 00:00:00,
ti_00890,cr_0357,Fan,1,4.33,Fan tier - Access to exclusive content,True,2022-07-10 00:00:00,
ti_00891,cr_0357,VIP,2,12.03,VIP tier - Access to exclusive content,True,2022-07-05 00:00:00,
ti_00892,cr_0357,Benefactor,3,45.03,Benefactor tier - Access to exclusive content,True,2022-07-05 00:00:00,
ti_00893,cr_0358,Reader,1,3.38,Reader tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_00894,cr_0358,Member,2,13.59,Member tier - Access to exclusive content,True,2022-02-09 00:00:00,
ti_00895,cr_0358,Champion,3,33.05,Champion tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_00896,cr_0358,Founder,4,85.01,Founder tier - Access to exclusive content,True,2022-02-06 00:00:00,
ti_00897,cr_0359,Listener,1,2.31,Listener tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_00898,cr_0359,Member,2,14.02,Member tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_00899,cr_0359,Benefactor,3,28.01,Benefactor tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_00900,cr_0360,Viewer,1,2.39,Viewer tier - Access to exclusive content,True,2022-06-09 00:00:00,
ti_00901,cr_0360,Plus,2,7.6,Plus tier - Access to exclusive content,True,2022-06-09 00:00:00,
ti_00902,cr_0360,Champion,3,21.48,Champion tier - Access to exclusive content,True,2022-06-11 00:00:00,
ti_00903,cr_0361,Viewer,1,3.16,Viewer tier - Access to exclusive content,True,2021-06-11 00:00:00,
ti_00904,cr_0361,Plus,2,14.76,Plus tier - Access to exclusive content,True,2021-06-16 00:00:00,
ti_00905,cr_0361,Benefactor,3,37.17,Benefactor tier - Access to exclusive content,True,2021-06-15 00:00:00,
ti_00906,cr_0362,Viewer,1,3.02,Viewer tier - Access to exclusive content,True,2021-04-16 00:00:00,
ti_00907,cr_0362,Member,2,9.11,Member tier - Access to exclusive content,True,2021-04-14 00:00:00,
ti_00908,cr_0362,Champion,3,39.63,Champion tier - Access to exclusive content,True,2021-04-13 00:00:00,
ti_00909,cr_0362,Executive,4,129.4,Executive tier - Access to exclusive content,True,2021-04-17 00:00:00,
ti_00910,cr_0363,Listener,1,4.93,Listener tier - Access to exclusive content,True,2021-07-13 00:00:00,
ti_00911,cr_0363,Plus,2,13.57,Plus tier - Access to exclusive content,True,2021-07-12 00:00:00,
ti_00912,cr_0363,Hero,3,39.42,Hero tier - Access to exclusive content,True,2021-07-12 00:00:00,
ti_00913,cr_0363,Legend,4,123.76,Legend tier - Access to exclusive content,True,2021-07-10 00:00:00,
ti_00914,cr_0364,Listener,1,3.77,Listener tier - Access to exclusive content,True,2021-05-12 00:00:00,
ti_00915,cr_0364,VIP,2,13.61,VIP tier - Access to exclusive content,True,2021-05-15 00:00:00,
ti_00916,cr_0364,Benefactor,3,33.78,Benefactor tier - Access to exclusive content,True,2021-05-11 00:00:00,
ti_00917,cr_0364,Founder,4,107.02,Founder tier - Access to exclusive content,True,2021-05-16 00:00:00,
ti_00918,cr_0365,Viewer,1,3.92,Viewer tier - Access to exclusive content,True,2021-11-10 00:00:00,
ti_00919,cr_0365,Premium,2,11.2,Premium tier - Access to exclusive content,True,2021-11-13 00:00:00,
ti_00920,cr_0365,Elite,3,49.18,Elite tier - Access to exclusive content,True,2021-11-09 00:00:00,
ti_00921,cr_0365,Ultimate,4,110.84,Ultimate tier - Access to exclusive content,True,2021-11-11 00:00:00,
ti_00922,cr_0366,Viewer,1,4.1,Viewer tier - Access to exclusive content,True,2021-06-11 00:00:00,
ti_00923,cr_0366,Insider,2,9.53,Insider tier - Access to exclusive content,True,2021-06-10 00:00:00,
ti_00924,cr_0366,Hero,3,20.36,Hero tier - Access to exclusive content,True,2021-06-13 00:00:00,
ti_00925,cr_0366,Executive,4,128.68,Executive tier - Access to exclusive content,True,2021-06-16 00:00:00,
ti_00926,cr_0367,Listener,1,4.61,Listener tier - Access to exclusive content,True,2021-11-12 00:00:00,
ti_00927,cr_0367,Insider,2,11.01,Insider tier - Access to exclusive content,True,2021-11-12 00:00:00,
ti_00928,cr_0367,Hero,3,45.17,Hero tier - Access to exclusive content,True,2021-11-07 00:00:00,
ti_00929,cr_0368,Reader,1,2.58,Reader tier - Access to exclusive content,True,2021-08-11 00:00:00,
ti_00930,cr_0368,Member,2,12.05,Member tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_00931,cr_0368,Champion,3,35.42,Champion tier - Access to exclusive content,True,2021-08-09 00:00:00,
ti_00932,cr_0369,Fan,1,3.75,Fan tier - Access to exclusive content,True,2022-03-08 00:00:00,
ti_00933,cr_0369,VIP,2,11.66,VIP tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_00934,cr_0369,Benefactor,3,25.68,Benefactor tier - Access to exclusive content,True,2022-03-12 00:00:00,
ti_00935,cr_0370,Reader,1,3.19,Reader tier - Access to exclusive content,True,2021-03-17 00:00:00,
ti_00936,cr_0370,Member,2,7.39,Member tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_00937,cr_0370,Elite,3,36.24,Elite tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_00938,cr_0370,Executive,4,149.61,Executive tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_00939,cr_0371,Viewer,1,2.78,Viewer tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_00940,cr_0371,Member,2,12.72,Member tier - Access to exclusive content,True,2021-08-13 00:00:00,
ti_00941,cr_0371,Champion,3,46.79,Champion tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_00942,cr_0372,Fan,1,4.08,Fan tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_00943,cr_0372,Insider,2,13.07,Insider tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_00944,cr_0372,Champion,3,22.32,Champion tier - Access to exclusive content,True,2021-01-14 00:00:00,
ti_00945,cr_0373,Reader,1,2.99,Reader tier - Access to exclusive content,True,2021-08-10 00:00:00,
ti_00946,cr_0373,Plus,2,11.95,Plus tier - Access to exclusive content,True,2021-08-10 00:00:00,
ti_00947,cr_0373,Champion,3,41.1,Champion tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_00948,cr_0374,Viewer,1,3.49,Viewer tier - Access to exclusive content,True,2022-02-05 00:00:00,
ti_00949,cr_0374,Insider,2,7.15,Insider tier - Access to exclusive content,True,2022-02-05 00:00:00,
ti_00950,cr_0374,Benefactor,3,20.99,Benefactor tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_00951,cr_0374,Whale,4,90.74,Whale tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_00952,cr_0375,Viewer,1,2.65,Viewer tier - Access to exclusive content,True,2021-01-15 00:00:00,
ti_00953,cr_0375,Premium,2,14.32,Premium tier - Access to exclusive content,True,2021-01-17 00:00:00,
ti_00954,cr_0375,Patron,3,47.63,Patron tier - Access to exclusive content,True,2021-01-14 00:00:00,
ti_00955,cr_0375,Whale,4,143.38,Whale tier - Access to exclusive content,True,2021-01-11 00:00:00,
ti_00956,cr_0376,Supporter,1,4.69,Supporter tier - Access to exclusive content,True,2021-04-12 00:00:00,
ti_00957,cr_0376,Plus,2,11.75,Plus tier - Access to exclusive content,True,2021-04-13 00:00:00,
ti_00958,cr_0376,Benefactor,3,47.35,Benefactor tier - Access to exclusive content,True,2021-04-13 00:00:00,
ti_00959,cr_0377,Fan,1,2.01,Fan tier - Access to exclusive content,True,2021-12-13 00:00:00,
ti_00960,cr_0377,Plus,2,14.25,Plus tier - Access to exclusive content,True,2021-12-13 00:00:00,
ti_00961,cr_0377,Hero,3,44.99,Hero tier - Access to exclusive content,True,2021-12-10 00:00:00,
ti_00962,cr_0378,Reader,1,4.69,Reader tier - Access to exclusive content,True,2021-10-14 00:00:00,
ti_00963,cr_0378,VIP,2,8.64,VIP tier - Access to exclusive content,True,2021-10-11 00:00:00,
ti_00964,cr_0378,Patron,3,33.59,Patron tier - Access to exclusive content,True,2021-10-11 00:00:00,
ti_00965,cr_0379,Listener,1,3.41,Listener tier - Access to exclusive content,True,2021-01-16 00:00:00,
ti_00966,cr_0379,Premium,2,7.74,Premium tier - Access to exclusive content,True,2021-01-17 00:00:00,
ti_00967,cr_0379,Champion,3,23.14,Champion tier - Access to exclusive content,True,2021-01-13 00:00:00,
ti_00968,cr_0380,Listener,1,2.42,Listener tier - Access to exclusive content,True,2021-07-14 00:00:00,
ti_00969,cr_0380,Member,2,8.58,Member tier - Access to exclusive content,True,2021-07-13 00:00:00,
ti_00970,cr_0380,Patron,3,25.01,Patron tier - Access to exclusive content,True,2021-07-13 00:00:00,
ti_00971,cr_0380,Ultimate,4,136.61,Ultimate tier - Access to exclusive content,True,2021-07-10 00:00:00,
ti_00972,cr_0381,Viewer,1,2.69,Viewer tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_00973,cr_0381,Member,2,12.03,Member tier - Access to exclusive content,True,2021-08-14 00:00:00,
ti_00974,cr_0381,Elite,3,25.17,Elite tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_00975,cr_0382,Supporter,1,4.5,Supporter tier - Access to exclusive content,True,2021-06-14 00:00:00,
ti_00976,cr_0382,Insider,2,8.47,Insider tier - Access to exclusive content,True,2021-06-10 00:00:00,
ti_00977,cr_0382,Champion,3,49.57,Champion tier - Access to exclusive content,True,2021-06-16 00:00:00,
ti_00978,cr_0383,Supporter,1,2.83,Supporter tier - Access to exclusive content,True,2022-06-07 00:00:00,
ti_00979,cr_0383,Plus,2,13.86,Plus tier - Access to exclusive content,True,2022-06-08 00:00:00,
ti_00980,cr_0383,Patron,3,38.92,Patron tier - Access to exclusive content,True,2022-06-07 00:00:00,
ti_00981,cr_0383,Ultimate,4,118.01,Ultimate tier - Access to exclusive content,True,2022-06-06 00:00:00,
ti_00982,cr_0384,Reader,1,4.82,Reader tier - Access to exclusive content,True,2021-12-11 00:00:00,
ti_00983,cr_0384,Premium,2,8.91,Premium tier - Access to exclusive content,True,2021-12-07 00:00:00,
ti_00984,cr_0384,Champion,3,34.22,Champion tier - Access to exclusive content,True,2021-12-07 00:00:00,
ti_00985,cr_0385,Fan,1,2.01,Fan tier - Access to exclusive content,True,2021-11-12 00:00:00,
ti_00986,cr_0385,Plus,2,9.8,Plus tier - Access to exclusive content,True,2021-11-11 00:00:00,
ti_00987,cr_0385,Patron,3,40.42,Patron tier - Access to exclusive content,True,2021-11-08 00:00:00,
ti_00988,cr_0386,Listener,1,2.29,Listener tier - Access to exclusive content,True,2021-11-12 00:00:00,
ti_00989,cr_0386,Plus,2,14.84,Plus tier - Access to exclusive content,True,2021-11-12 00:00:00,
ti_00990,cr_0386,Benefactor,3,25.22,Benefactor tier - Access to exclusive content,True,2021-11-08 00:00:00,
ti_00991,cr_0387,Fan,1,2.81,Fan tier - Access to exclusive content,True,2022-02-05 00:00:00,
ti_00992,cr_0387,Member,2,13.44,Member tier - Access to exclusive content,True,2022-02-08 00:00:00,
ti_00993,cr_0387,Elite,3,32.41,Elite tier - Access to exclusive content,True,2022-02-08 00:00:00,
ti_00994,cr_0387,Founder,4,92.76,Founder tier - Access to exclusive content,True,2022-02-06 00:00:00,
ti_00995,cr_0388,Reader,1,2.41,Reader tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_00996,cr_0388,Premium,2,7.49,Premium tier - Access to exclusive content,True,2021-09-13 00:00:00,
ti_00997,cr_0388,Champion,3,35.65,Champion tier - Access to exclusive content,True,2021-09-11 00:00:00,
ti_00998,cr_0388,Ultimate,4,133.63,Ultimate tier - Access to exclusive content,True,2021-09-08 00:00:00,
ti_00999,cr_0389,Fan,1,2.28,Fan tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_01000,cr_0389,VIP,2,10.35,VIP tier - Access to exclusive content,True,2022-02-05 00:00:00,
ti_01001,cr_0389,Patron,3,41.27,Patron tier - Access to exclusive content,True,2022-02-07 00:00:00,
ti_01002,cr_0390,Reader,1,2.84,Reader tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_01003,cr_0390,VIP,2,7.45,VIP tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_01004,cr_0390,Champion,3,47.86,Champion tier - Access to exclusive content,True,2022-02-09 00:00:00,
ti_01005,cr_0390,Ultimate,4,138.22,Ultimate tier - Access to exclusive content,True,2022-02-06 00:00:00,
ti_01006,cr_0391,Listener,1,4.2,Listener tier - Access to exclusive content,True,2021-05-17 00:00:00,
ti_01007,cr_0391,Member,2,9.89,Member tier - Access to exclusive content,True,2021-05-16 00:00:00,
ti_01008,cr_0391,Hero,3,22.12,Hero tier - Access to exclusive content,True,2021-05-15 00:00:00,
ti_01009,cr_0391,Legend,4,77.58,Legend tier - Access to exclusive content,True,2021-05-16 00:00:00,
ti_01010,cr_0392,Viewer,1,3.03,Viewer tier - Access to exclusive content,True,2022-04-07 00:00:00,
ti_01011,cr_0392,VIP,2,14.13,VIP tier - Access to exclusive content,True,2022-04-06 00:00:00,
ti_01012,cr_0392,Hero,3,41.45,Hero tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_01013,cr_0392,Ultimate,4,143.27,Ultimate tier - Access to exclusive content,True,2022-04-10 00:00:00,
ti_01014,cr_0393,Viewer,1,2.09,Viewer tier - Access to exclusive content,True,2022-07-10 00:00:00,
ti_01015,cr_0393,Plus,2,9.22,Plus tier - Access to exclusive content,True,2022-07-07 00:00:00,
ti_01016,cr_0393,Patron,3,42.08,Patron tier - Access to exclusive content,True,2022-07-10 00:00:00,
ti_01017,cr_0393,Legend,4,112.95,Legend tier - Access to exclusive content,True,2022-07-11 00:00:00,
ti_01018,cr_0394,Supporter,1,4.55,Supporter tier - Access to exclusive content,True,2021-09-10 00:00:00,
ti_01019,cr_0394,Insider,2,10.25,Insider tier - Access to exclusive content,True,2021-09-14 00:00:00,
ti_01020,cr_0394,Champion,3,48.36,Champion tier - Access to exclusive content,True,2021-09-10 00:00:00,
ti_01021,cr_0394,Ultimate,4,109.15,Ultimate tier - Access to exclusive content,True,2021-09-09 00:00:00,
ti_01022,cr_0395,Supporter,1,4.24,Supporter tier - Access to exclusive content,True,2021-08-11 00:00:00,
ti_01023,cr_0395,Premium,2,14.02,Premium tier - Access to exclusive content,True,2021-08-15 00:00:00,
ti_01024,cr_0395,Champion,3,49.47,Champion tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_01025,cr_0395,Ultimate,4,101.38,Ultimate tier - Access to exclusive content,True,2021-08-12 00:00:00,
ti_01026,cr_0396,Reader,1,3.73,Reader tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_01027,cr_0396,VIP,2,12.91,VIP tier - Access to exclusive content,True,2022-05-06 00:00:00,
ti_01028,cr_0396,Elite,3,36.24,Elite tier - Access to exclusive content,True,2022-05-08 00:00:00,
ti_01029,cr_0397,Fan,1,2.17,Fan tier - Access to exclusive content,True,2021-02-14 00:00:00,
ti_01030,cr_0397,Plus,2,14.97,Plus tier - Access to exclusive content,True,2021-02-10 00:00:00,
ti_01031,cr_0397,Champion,3,23.92,Champion tier - Access to exclusive content,True,2021-02-10 00:00:00,
ti_01032,cr_0397,Ultimate,4,140.17,Ultimate tier - Access to exclusive content,True,2021-02-15 00:00:00,
ti_01033,cr_0398,Supporter,1,3.78,Supporter tier - Access to exclusive content,True,2022-03-10 00:00:00,
ti_01034,cr_0398,Member,2,8.54,Member tier - Access to exclusive content,True,2022-03-08 00:00:00,
ti_01035,cr_0398,Champion,3,47.45,Champion tier - Access to exclusive content,True,2022-03-13 00:00:00,
ti_01036,cr_0399,Listener,1,3.91,Listener tier - Access to exclusive content,True,2021-03-18 00:00:00,
ti_01037,cr_0399,Plus,2,10.65,Plus tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_01038,cr_0399,Elite,3,38.69,Elite tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_01039,cr_0399,Whale,4,133.35,Whale tier - Access to exclusive content,True,2021-03-12 00:00:00,
ti_01040,cr_0400,Reader,1,3.22,Reader tier - Access to exclusive content,True,2021-03-13 00:00:00,
ti_01041,cr_0400,Plus,2,12.68,Plus tier - Access to exclusive content,True,2021-03-14 00:00:00,
ti_01042,cr_0400,Champion,3,35.52,Champion tier - Access to exclusive content,True,2021-03-14 00:00:00,
ti_01043,cr_0401,Supporter,1,2.86,Supporter tier - Access to exclusive content,True,2021-07-12 00:00:00,
ti_01044,cr_0401,Premium,2,7.88,Premium tier - Access to exclusive content,True,2021-07-13 00:00:00,
ti_01045,cr_0401,Hero,3,48.87,Hero tier - Access to exclusive content,True,2021-07-12 00:00:00,
